TAHUN,KUMPULAN KOMODITI,KOMODITI,NEGERI,DAERAH,LUAS_BERTANAM_HA,LUAS_BERHASIL_HA,PENGELUARAN_MT
2024,BUAH-BUAHAN,TEMBIKAI WANGI,PERAK,KAMPAR,0.40,0.27,6.60
2024,BUAH-BUAHAN,TEMBIKAI WANGI,KELANTAN,MACHANG,0.40,0.40,7.00
2024,BUAH-BUAHAN,TEMBIKAI WANGI,SABAH,SOOK,5.00,5.00,7.00
2024,BUAH-BUAHAN,TEMBIKAI WANGI,PULAU PINANG,SEBERANG PERAI SELATAN,0.60,0.60,7.10
2024,BUAH-BUAHAN,TEMBIKAI WANGI,JOHOR,MUAR,0.64,0.64,7.36
2024,BUAH-BUAHAN,TEMBIKAI,SABAH,PENAMPANG,1.20,1.20,11.60
2024,BUAH-BUAHAN,TEMBIKAI WANGI,PERAK,HILIR PERAK,0.60,0.60,8.60
2024,BUAH-BUAHAN,TEMBIKAI,SARAWAK,DARO,5.30,4.20,14.10
2024,BUAH-BUAHAN,TEMBIKAI SUSU,KELANTAN,MACHANG,0.60,0.60,10.00
2024,BUAH-BUAHAN,TEMBIKAI,WP LABUAN,WP LABUAN,1.60,1.20,16.72
2024,BUAH-BUAHAN,TEMBIKAI,SARAWAK,TANJUNG MANIS,20.40,18.50,18.50
2024,BUAH-BUAHAN,TEMBIKAI,SABAH,TELUPID,2.10,2.10,19.70
2024,BUAH-BUAHAN,TEMBIKAI,SABAH,SOOK,10.00,10.00,20.00
2024,BUAH-BUAHAN,TEMBIKAI,PERAK,PERAK TENGAH,1.10,1.10,21.60
2024,BUAH-BUAHAN,TEMBIKAI,SABAH,KOTA BELUD,5.00,5.00,23.50
2024,BUAH-BUAHAN,TEMBIKAI SUSU,SABAH,KOTA BELUD,3.10,3.10,20.60
2024,BUAH-BUAHAN,TEMBIKAI SUSU,SABAH,TUARAN,1.40,1.40,21.50
2024,BUAH-BUAHAN,TEMBIKAI SUSU,SABAH,SOOK,10.00,10.00,24.00
2024,BUAH-BUAHAN,TEMBIKAI WANGI,JOHOR,JOHOR BAHRU,7.40,7.40,24.60
2024,BUAH-BUAHAN,TEMBIKAI WANGI,TERENGGANU,KUALA NERUS,1.80,1.80,25.30
2024,BUAH-BUAHAN,TEMBIKAI,SABAH,KOTA MARUDU,4.00,4.00,42.00
2024,BUAH-BUAHAN,TEMBIKAI WANGI,TERENGGANU,KUALA TERENGGANU,3.50,3.50,27.50
2024,BUAH-BUAHAN,TEMBIKAI WANGI,TERENGGANU,MARANG,7.80,5.00,29.07
2024,BUAH-BUAHAN,TEMBIKAI WANGI,SELANGOR,PETALING,1.16,0.97,29.62
2024,BUAH-BUAHAN,TEMBIKAI,SARAWAK,BUKIT MABONG,8.90,4.90,51.00
2024,BUAH-BUAHAN,TEMBIKAI WANGI,PAHANG,LIPIS,1.20,1.20,32.90
2024,BUAH-BUAHAN,TEMBIKAI,SABAH,SANDAKAN,10.00,8.00,53.00
2024,BUAH-BUAHAN,TEMBIKAI WANGI,KEDAH,KUBANG PASU,1.50,1.50,35.00
2024,BUAH-BUAHAN,TEMBIKAI,SABAH,KUALA PENYU,4.00,4.00,60.00
2024,BUAH-BUAHAN,TEMBIKAI WANGI,SABAH,KENINGAU,2.40,2.40,38.80
2024,BUAH-BUAHAN,TEMBIKAI WANGI,PERAK,BAGAN DATOK,1.40,1.40,40.40
2024,BUAH-BUAHAN,TEMBIKAI SUSU,SABAH,SANDAKAN,6.00,4.00,47.00
2024,BUAH-BUAHAN,TEMBIKAI WANGI,PERAK,MANJUNG,2.00,2.00,43.00
2024,BUAH-BUAHAN,TEMBIKAI,SELANGOR,SABAK BERNAM,6.20,4.40,67.30
2024,BUAH-BUAHAN,TEMBIKAI,PERAK,KERIAN,2.50,2.50,70.00
2024,BUAH-BUAHAN,TEMBIKAI,SABAH,TUARAN,6.80,6.80,79.50
2024,BUAH-BUAHAN,TEMBIKAI WANGI,PERAK,KINTA,6.50,5.98,51.40
2024,BUAH-BUAHAN,TEMBIKAI,SABAH,SIPITANG,5.00,5.00,80.40
2024,BUAH-BUAHAN,TEMBIKAI,SARAWAK,MATU,29.20,7.40,80.70
2024,BUAH-BUAHAN,TEMBIKAI,SARAWAK,KAPIT,9.00,7.00,83.30
2024,BUAH-BUAHAN,TEMBIKAI,SARAWAK,SIMUNJAN,41.30,15.40,84.10
2024,BUAH-BUAHAN,TEMBIKAI,NEGERI SEMBILAN,KUALA PILAH,6.00,6.00,85.66
2024,BUAH-BUAHAN,TEMBIKAI,SARAWAK,SUBIS,19.70,9.70,87.60
2024,BUAH-BUAHAN,TEMBIKAI,PAHANG,JERANTUT,9.90,6.00,88.52
2024,BUAH-BUAHAN,TEMBIKAI WANGI,SELANGOR,SEPANG,3.00,3.00,57.63
2024,BUAH-BUAHAN,TEMBIKAI,SELANGOR,PETALING,2.07,2.07,91.85
2024,BUAH-BUAHAN,TEMBIKAI,KEDAH,SIK,4.80,4.80,108.40
2024,BUAH-BUAHAN,TEMBIKAI,SARAWAK,SERIAN,11.00,8.30,115.40
2024,BUAH-BUAHAN,TEMBIKAI SUSU,SABAH,SIPITANG,4.70,4.70,83.20
2024,BUAH-BUAHAN,TEMBIKAI,KEDAH,LANGKAWI,6.71,6.71,119.94
2024,BUAH-BUAHAN,TEMBIKAI WANGI,NEGERI SEMBILAN,KUALA PILAH,3.40,3.40,77.35
2024,BUAH-BUAHAN,TEMBIKAI WANGI,PAHANG,TEMERLOH,5.00,5.00,78.09
2024,BUAH-BUAHAN,TEMBIKAI,NEGERI SEMBILAN,PORT DICKSON,7.00,7.00,126.00
2024,BUAH-BUAHAN,TEMBIKAI SUSU,SABAH,KENINGAU,6.40,6.40,96.80
2024,BUAH-BUAHAN,TEMBIKAI,PAHANG,BENTONG,8.00,8.00,141.60
2024,BUAH-BUAHAN,TEMBIKAI,SARAWAK,SAMARAHAN,11.50,9.50,142.50
2024,BUAH-BUAHAN,TEMBIKAI,SABAH,KENINGAU,8.00,8.00,146.00
2024,BUAH-BUAHAN,TEMBIKAI WANGI,TERENGGANU,BESUT,5.20,3.80,93.76
2024,BUAH-BUAHAN,TEMBIKAI SUSU,SABAH,KUDAT,5.00,5.00,109.00
2024,BUAH-BUAHAN,TEMBIKAI,JOHOR,TANGKAK,8.00,8.00,160.00
2024,BUAH-BUAHAN,TEMBIKAI,SABAH,LAHAD DATU,24.00,24.00,161.00
2024,BUAH-BUAHAN,TEMBIKAI,PAHANG,RAUB,6.60,6.60,166.40
2024,BUAH-BUAHAN,TEMBIKAI WANGI,PAHANG,RAUB,1.60,1.50,115.18
2024,BUAH-BUAHAN,TEMBIKAI,PERAK,MANJUNG,7.20,7.20,180.00
2024,BUAH-BUAHAN,TEMBIKAI,KEDAH,PADANG TERAP,9.40,9.40,181.10
2024,BUAH-BUAHAN,TEMBIKAI SUSU,KELANTAN,KOTA BHARU,6.00,6.00,127.60
2024,BUAH-BUAHAN,TEMBIKAI,SELANGOR,GOMBAK,5.00,5.00,181.86
2024,BUAH-BUAHAN,TEMBIKAI WANGI,KELANTAN,PASIR MAS,6.10,6.10,131.14
2024,BUAH-BUAHAN,TEMBIKAI WANGI,SABAH,SIPITANG,7.80,7.80,134.60
2024,BUAH-BUAHAN,TEMBIKAI WANGI,SELANGOR,SABAK BERNAM,9.00,9.00,134.80
2024,BUAH-BUAHAN,TEMBIKAI,TERENGGANU,DUNGUN,13.70,13.50,233.41
2024,BUAH-BUAHAN,TEMBIKAI SUSU,SABAH,BEAUFORT,32.00,16.00,164.70
2024,BUAH-BUAHAN,TEMBIKAI,NEGERI SEMBILAN,JELEBU,12.80,12.80,266.39
2024,BUAH-BUAHAN,TEMBIKAI,SARAWAK,SARIKEI,33.00,17.10,276.30
2024,BUAH-BUAHAN,TEMBIKAI,KEDAH,POKOK SENA,28.81,27.81,276.66
2024,BUAH-BUAHAN,TEMBIKAI WANGI,JOHOR,BATU PAHAT,15.54,10.54,180.11
2024,BUAH-BUAHAN,TEMBIKAI,PERAK,KAMPAR,10.00,10.00,300.00
2024,BUAH-BUAHAN,TEMBIKAI,KEDAH,BANDAR BAHARU,2.00,2.00,300.83
2024,BUAH-BUAHAN,TEMBIKAI WANGI,TERENGGANU,DUNGUN,25.60,24.80,197.40
2024,BUAH-BUAHAN,TEMBIKAI WANGI,JOHOR,KLUANG,10.00,10.00,200.00
2024,BUAH-BUAHAN,TEMBIKAI,MELAKA,MELAKA TENGAH,22.10,22.10,318.34
2024,BUAH-BUAHAN,TEMBIKAI WANGI,MELAKA,MELAKA TENGAH,14.37,14.34,213.18
2024,BUAH-BUAHAN,TEMBIKAI,SABAH,BEAUFORT,64.00,32.00,393.30
2024,BUAH-BUAHAN,TEMBIKAI,SARAWAK,LUNDU,28.00,23.00,406.00
2024,BUAH-BUAHAN,TEMBIKAI,SARAWAK,KABONG,32.00,27.00,415.00
2024,BUAH-BUAHAN,TEMBIKAI SUSU,SABAH,MATUNGGONG,14.50,14.50,316.50
2024,BUAH-BUAHAN,TEMBIKAI SUSU,KELANTAN,BACHOK,16.19,16.19,326.50
2024,BUAH-BUAHAN,TEMBIKAI WANGI,SELANGOR,HULU SELANGOR,30.80,30.80,299.15
2024,BUAH-BUAHAN,TEMBIKAI,KELANTAN,GUA MUSANG,33.60,32.60,467.53
2024,BUAH-BUAHAN,TEMBIKAI,TERENGGANU,HULU TERENGGANU,32.20,31.20,502.30
2024,BUAH-BUAHAN,TEMBIKAI,SABAH,KUDAT,26.00,26.00,538.00
2024,BUAH-BUAHAN,TEMBIKAI WANGI,SELANGOR,KUALA SELANGOR,15.90,15.90,372.23
2024,BUAH-BUAHAN,TEMBIKAI,SARAWAK,ASAJAYA,44.10,42.30,607.10
2024,BUAH-BUAHAN,TEMBIKAI,TERENGGANU,KEMAMAN,49.90,45.90,619.90
2024,BUAH-BUAHAN,TEMBIKAI,TERENGGANU,KUALA TERENGGANU,28.20,28.20,638.80
2024,BUAH-BUAHAN,TEMBIKAI WANGI,KELANTAN,PASIR PUTEH,29.00,29.00,416.31
2024,BUAH-BUAHAN,TEMBIKAI,PERAK,HULU PERAK,33.30,28.70,695.10
2024,BUAH-BUAHAN,TEMBIKAI,SABAH,MATUNGGONG,34.50,34.50,715.50
2024,BUAH-BUAHAN,TEMBIKAI,KEDAH,KUBANG PASU,45.60,44.46,717.27
2024,BUAH-BUAHAN,TEMBIKAI,KEDAH,KULIM,35.00,35.00,772.86
2024,BUAH-BUAHAN,TEMBIKAI,KELANTAN,TUMPAT,42.11,41.91,801.74
2024,BUAH-BUAHAN,TEMBIKAI,SELANGOR,KUALA SELANGOR,35.80,35.80,805.50
2024,BUAH-BUAHAN,TEMBIKAI,TERENGGANU,KUALA NERUS,44.20,43.80,852.81
2024,BUAH-BUAHAN,TEMBIKAI,SABAH,TAWAU,45.40,45.40,854.60
2024,BUAH-BUAHAN,TEMBIKAI,KEDAH,BALING,41.00,41.00,891.10
2024,BUAH-BUAHAN,TEMBIKAI SUSU,SABAH,TAWAU,51.00,51.00,672.80
2024,BUAH-BUAHAN,TEMBIKAI,PAHANG,TEMERLOH,94.30,76.60,977.92
2024,BUAH-BUAHAN,TEMBIKAI WANGI,PAHANG,ROMPIN,41.60,41.60,653.49
2024,BUAH-BUAHAN,TEMBIKAI,PERAK,KUALA KANGSAR,41.95,41.35,1031.70
2024,BUAH-BUAHAN,TEMBIKAI WANGI,SELANGOR,KLANG,27.90,25.40,662.03
2024,BUAH-BUAHAN,TEMBIKAI,KELANTAN,TANAH MERAH,72.83,69.89,1072.80
2024,BUAH-BUAHAN,TEMBIKAI WANGI,SELANGOR,KUALA LANGAT,33.70,30.90,699.30
2024,BUAH-BUAHAN,TEMBIKAI,SABAH,PAPAR,56.00,56.00,1160.00
2024,BUAH-BUAHAN,TEMBIKAI,PAHANG,MARAN,52.80,52.70,1160.40
2024,BUAH-BUAHAN,TEMBIKAI,SARAWAK,MIRI,26.50,19.00,1237.00
2024,BUAH-BUAHAN,TEMBIKAI,KELANTAN,KUALA KRAI,40.20,40.20,1252.50
2024,BUAH-BUAHAN,TEMBIKAI,KELANTAN,PASIR MAS,72.48,69.56,1337.60
2024,BUAH-BUAHAN,TEMBIKAI,KELANTAN,MACHANG,80.80,80.80,1452.28
2024,BUAH-BUAHAN,TEMBIKAI,NEGERI SEMBILAN,TAMPIN,88.00,88.00,1584.50
2024,BUAH-BUAHAN,TEMBIKAI,KEDAH,KUALA MUDA,93.00,79.00,1600.72
2024,BUAH-BUAHAN,TEMBIKAI,PERLIS,PERLIS,227.43,227.43,1613.70
2024,BUAH-BUAHAN,TEMBIKAI,KEDAH,PENDANG,91.40,91.40,1671.70
2024,BUAH-BUAHAN,TEMBIKAI WANGI,KELANTAN,KOTA BHARU,53.90,53.90,1099.35
2024,BUAH-BUAHAN,TEMBIKAI SUSU,NEGERI SEMBILAN,PORT DICKSON,60.03,60.03,1338.70
2024,BUAH-BUAHAN,TEMBIKAI,SARAWAK,KUCHING,124.60,110.70,1961.20
2024,BUAH-BUAHAN,TEMBIKAI,TERENGGANU,BESUT,129.80,123.80,2314.42
2024,BUAH-BUAHAN,TEMBIKAI,KELANTAN,KOTA BHARU,138.64,138.64,2400.35
2024,BUAH-BUAHAN,TEMBIKAI,JOHOR,MERSING,232.80,202.80,2471.00
2024,BUAH-BUAHAN,TEMBIKAI,TERENGGANU,MARANG,158.40,151.60,2676.92
2024,BUAH-BUAHAN,TEMBIKAI,PAHANG,PEKAN,236.40,236.40,3408.73
2024,BUAH-BUAHAN,TEMBIKAI,KELANTAN,PASIR PUTEH,222.40,219.20,4908.71
2024,BUAH-BUAHAN,TEMBIKAI,JOHOR,KLUANG,257.18,257.18,5414.08
2024,BUAH-BUAHAN,TEMBIKAI,JOHOR,KOTA TINGGI,278.00,274.00,5879.59
2024,BUAH-BUAHAN,TEMBIKAI WANGI,KELANTAN,BACHOK,224.99,224.99,4223.35
2024,BUAH-BUAHAN,TEMBIKAI,TERENGGANU,SETIU,388.10,387.10,7480.15
2024,BUAH-BUAHAN,TEMBIKAI,PAHANG,KUANTAN,610.22,576.22,7808.27
2024,BUAH-BUAHAN,TEMBIKAI,MELAKA,ALOR GAJAH,897.00,790.00,8387.78
2024,BUAH-BUAHAN,TEMBIKAI,KELANTAN,BACHOK,980.56,974.52,17490.59
2024,BUAH-BUAHAN,TEMBIKAI,PAHANG,ROMPIN,930.00,927.00,19795.26
2024,BUAH-BUAHAN,TEMBIKAI,KELANTAN,JELI,1489.07,1475.80,27301.34
